ANO,FILTRO,CONTEUDO,CHAVE,VALOR
2016,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,172
2016,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.697
2016,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,6.448
2016,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,3.257
2016,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,993
2016,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,85
2016,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.831.792
2015,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,3.017.668
2015,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,611
2015,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,3.499
2015,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,2.127
2015,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.524
2015,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,37
2015,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,997
2015,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,417
2015,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.843
2015,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,130
2015,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.622
2015,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,6.189
2015,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,3.301
2015,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.049
2015,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,98
2015,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.993.224
2014,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.979.259
2014,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,650
2014,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,1.863
2014,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,2.164
2014,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.485
2014,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,47
2014,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,900
2014,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,385
2014,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.799
2014,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,143
2014,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.714
2014,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,6.172
2014,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.950
2014,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,916
2014,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,99
2014,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.956.972
2013,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.904.027
2013,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,569
2013,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,1.855
2013,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,2.510
2013,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.587
2013,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,47
2013,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,954
2013,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,349
2013,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.835
2013,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,139
2013,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.802
2013,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,6.359
2013,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,3.020
2013,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,974
2013,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,108
2013,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.880.919
2012,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.905.712
2012,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,555
2012,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,1.946
2012,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,1.881
2012,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.524
2012,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,47
2012,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,923
2012,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,350
2012,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.800
2012,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,113
2012,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.831
2012,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,6.263
2012,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.946
2012,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,962
2012,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,104
2012,Tipo anomal congên,Nascim p/ocorrênc,Anomalias dentofaciais,1
2012,Tipo anomal congên,Nascim p/ocorrênc,Outr afec comprom tegument específ feto recém-nasc,5
2012,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.883.461
2011,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.913.031
2011,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,559
2011,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,2.054
2011,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,1.633
2011,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.593
2011,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,45
2011,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,1.044
2011,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,297
2011,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.877
2011,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,116
2011,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,3.032
2011,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,6.380
2011,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.928
2011,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.129
2011,Tipo anomal congên,Nascim p/ocorrênc,Sífilis congênita,2
2011,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,101
2011,Tipo anomal congên,Nascim p/ocorrênc,Anomalias dentofaciais,1
2011,Tipo anomal congên,Nascim p/ocorrênc,Outr afec comprom tegument específ feto recém-nasc,3
2011,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.890.237
2010,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.861.867
2010,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,545
2010,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,1.886
2010,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,1.378
2010,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.513
2010,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,47
2010,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,925
2010,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,313
2010,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.794
2010,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,91
2010,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.879
2010,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,6.293
2010,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.598
2010,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.199
2010,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,88
2010,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.840.318
2009,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.881.581
2009,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,461
2009,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,2.001
2009,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,1.292
2009,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.425
2009,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,41
2009,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,828
2009,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,244
2009,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.679
2009,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,103
2009,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.937
2009,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,5.774
2009,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.671
2009,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.169
2009,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,107
2009,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.860.849
2008,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.934.828
2008,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,449
2008,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,1.864
2008,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,1.084
2008,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.312
2008,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,40
2008,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,854
2008,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,255
2008,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.510
2008,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,86
2008,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.742
2008,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,5.384
2008,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.440
2008,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.110
2008,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,107
2008,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.915.591
2007,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.891.323
2007,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,438
2007,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,1.796
2007,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,842
2007,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.317
2007,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,43
2007,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,801
2007,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,237
2007,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.396
2007,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,84
2007,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.611
2007,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,5.247
2007,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.363
2007,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.195
2007,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,67
2007,Tipo anomal congên,Nascim p/ocorrênc,Outr afec comprom tegument específ feto recém-nasc,1
2007,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.872.885
2006,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,2.944.928
2006,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,393
2006,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,1.721
2006,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,640
2006,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.348
2006,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,34
2006,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,712
2006,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,182
2006,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.366
2006,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,79
2006,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.744
2006,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,5.367
2006,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.297
2006,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.264
2006,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,81
2006,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,2.926.700
2005,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,3.035.096
2005,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,465
2005,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,1.962
2005,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,617
2005,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.582
2005,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,49
2005,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,664
2005,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,142
2005,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.335
2005,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,59
2005,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.831
2005,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,5.333
2005,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.493
2005,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.187
2005,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,90
2005,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,3.016.287
2004,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,3.026.548
2004,Tipo anomal congên,Nascim p/ocorrênc,Espinha bífida,634
2004,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas do sistema nervoso,2.075
2004,Tipo anomal congên,Nascim p/ocorrênc,Malformações congênitas do aparelho circulatório,541
2004,Tipo anomal congên,Nascim p/ocorrênc,Fenda labial e fenda palatina,1.514
2004,Tipo anomal congên,Nascim p/ocorrênc,Ausência atresia e estenose do intestino delgado,39
2004,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas aparelho digestivo,681
2004,Tipo anomal congên,Nascim p/ocorrênc,Testiculo não-descido,115
2004,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações do aparelho geniturinário,1.296
2004,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas do quadril,65
2004,Tipo anomal congên,Nascim p/ocorrênc,Deformidades congênitas dos pés,2.864
2004,Tipo anomal congên,Nascim p/ocorrênc,Outr malform e deform congênit aparelho osteomusc,5.152
2004,Tipo anomal congên,Nascim p/ocorrênc,Outras malformações congênitas,2.255
2004,Tipo anomal congên,Nascim p/ocorrênc,Anomalias cromossômicas NCOP,1.042
2004,Tipo anomal congên,Nascim p/ocorrênc,Sífilis congênita,1
2004,Tipo anomal congên,Nascim p/ocorrênc,Hemangioma e linfangioma,81
2004,Tipo anomal congên,Nascim p/ocorrênc,Sem anomalia congênita/não informado,3.008.193
2003,Tipo anomal congên,Nascim p/ocorrênc,TOTAL,3.038.251
